id,index,difficulty,equation1,equation2,answer
normal_0922,922,normal,x = (y * (x * z)) * (x * w),x = (x * y) * ((z * w) * u),True
normal_0923,923,normal,x = y * (x * x),x = (y * (z * (y * z))) * w,False
normal_0924,924,normal,x = y * (((z * x) * y) * x),x * (y * z) = (w * z) * y,False
normal_0925,925,normal,x = (y * z) * ((x * w) * u),x = (y * y) * (x * z),True
normal_0926,926,normal,x = (y * (x * z)) * (y * w),x = (y * z) * (x * (y * y)),True
normal_0927,927,normal,x = (y * x) * ((x * x) * z),x * y = x * ((z * x) * w),True
normal_0928,928,normal,x = y * ((y * (y * y)) * z),x * y = z * ((z * w) * z),True
normal_0929,929,normal,x = (y * z) * (y * (y * w)),x = y * (((x * z) * x) * w),True
normal_0930,930,normal,x = (((y * y) * z) * w) * z,x = x * (y * (y * (z * y))),True
normal_0931,931,normal,x = y * ((z * x) * (y * z)),x * (y * z) = w * (u * z),False
normal_0932,932,normal,x = y * ((x * x) * z),x = (((y * z) * x) * w) * y,True
normal_0933,933,normal,x * y = ((z * y) * y) * x,x = y * (((x * z) * w) * w),False
normal_0934,934,normal,x * y = z * (x * (x * w)),x * x = y * ((y * x) * y),True
normal_0935,935,normal,x * x = ((y * z) * w) * z,x = ((y * z) * w) * (x * z),False
normal_0936,936,normal,x * y = (y * y) * x,x * (x * y) = (z * y) * w,False
normal_0937,937,normal,x = (((x * x) * y) * z) * y,x * y = x * (x * y),True
normal_0938,938,normal,x = y * (((z * x) * y) * w),x = y * (y * (y * y)),True
normal_0939,939,normal,(x * y) * x = (y * z) * w,x = y * (y * ((x * z) * y)),False
normal_0940,940,normal,x = y * (z * (x * (w * u))),x * x = (y * z) * (z * x),True
normal_0941,941,normal,x = (y * z) * ((x * z) * w),x * x = y * (y * z),True
normal_0942,942,normal,x = (y * ((z * z) * y)) * z,x = x * ((y * (z * w)) * x),True
normal_0943,943,normal,x = ((y * y) * y) * (y * z),x * x = (x * x) * (x * y),True
normal_0944,944,normal,x = y * ((z * (w * u)) * v),x * y = (z * z) * (w * x),True
normal_0945,945,normal,x = ((y * y) * (z * w)) * w,x = (y * (x * (y * z))) * z,True
normal_0946,946,normal,x = y * (((z * w) * w) * u),x = y * (y * (z * (x * w))),True
normal_0947,947,normal,x = ((y * (z * y)) * z) * y,x * y = x * ((z * x) * z),True
normal_0948,948,normal,x = y * (y * ((z * y) * y)),x * x = x * (y * (z * y)),True
normal_0949,949,normal,x = y * ((x * z) * (x * w)),x = (y * z) * ((w * z) * z),True
normal_0950,950,normal,x * y = (x * x) * (y * y),x * x = x * (y * x),False
normal_0951,951,normal,x = (y * z) * (w * (z * y)),x = ((y * (z * y)) * y) * y,True
normal_0952,952,normal,x = (y * (x * (y * z))) * x,x * (x * y) = (z * y) * z,False
normal_0953,953,normal,x = ((y * z) * (z * y)) * z,x = (y * (x * (x * z))) * w,True
normal_0954,954,normal,x * y = (y * (z * w)) * z,x * x = y * (x * (z * w)),True
normal_0955,955,normal,x = y * (y * (z * (z * y))),x = (y * y) * ((y * x) * x),True
normal_0956,956,normal,x = (y * x) * ((x * x) * y),x = x * ((x * y) * (y * x)),False
normal_0957,957,normal,(x * x) * y = (z * x) * y,x = ((y * z) * (w * u)) * z,False
normal_0958,958,normal,x * y = z * ((z * z) * z),x = y * ((z * (y * w)) * z),False
normal_0959,959,normal,x = y * (((z * x) * z) * w),x * y = y * ((z * z) * y),True
normal_0960,960,normal,x = (x * (y * z)) * (z * x),x = (y * (z * (x * z))) * z,False
normal_0961,961,normal,x = ((y * y) * z) * (z * x),x = (y * ((x * x) * z)) * w,False
normal_0962,962,normal,x = (y * z) * (z * (w * z)),x = (y * (z * w)) * x,True
normal_0963,963,normal,x = x * (x * ((y * y) * y)),x = y * ((x * y) * (z * w)),False
normal_0964,964,normal,x = y * ((y * y) * (x * x)),x = (x * y) * ((z * w) * w),False
normal_0965,965,normal,x = (y * (y * (z * w))) * u,x * y = (z * w) * (y * y),True
normal_0966,966,normal,x = y * ((y * (y * z)) * z),x * y = ((y * z) * z) * y,True
normal_0967,967,normal,x = y * (z * ((w * u) * y)),x = y * ((y * z) * (y * x)),True
normal_0968,968,normal,x = (y * (y * (z * x))) * w,x = y * (((z * y) * z) * y),True
normal_0969,969,normal,x * y = (z * w) * y,x = y * (z * (w * (y * u))),False
normal_0970,970,normal,x = x * (y * (x * (y * x))),x = y * ((z * (y * w)) * z),False
normal_0971,971,normal,x = (y * (x * z)) * (x * x),x * y = y * (x * (z * y)),False
normal_0972,972,normal,x = y * (z * (w * (u * v))),x * x = y * (y * (z * y)),True
normal_0973,973,normal,x = x * (y * ((z * w) * u)),(x * x) * y = (x * y) * z,True
normal_0974,974,normal,x = y * ((z * x) * (w * x)),x = (((x * y) * x) * x) * y,False
normal_0975,975,normal,x * x = (y * (z * z)) * y,x * y = x * ((x * z) * w),False
normal_0976,976,normal,x = (y * (y * y)) * x,x = y * ((z * x) * (z * z)),False
normal_0977,977,normal,x = (((y * x) * z) * z) * y,(x * y) * y = (y * z) * x,False
normal_0978,978,normal,x = ((y * z) * w) * (u * v),x = y * ((x * z) * (w * u)),True
normal_0979,979,normal,x = (x * x) * ((x * y) * z),x * y = z * ((w * w) * x),False
normal_0980,980,normal,x = y * ((z * x) * (w * w)),x = (x * (y * (x * x))) * y,True
normal_0981,981,normal,x = (y * y) * ((y * y) * z),x = x * ((x * (y * y)) * z),True
normal_0982,982,normal,x * y = (x * z) * (y * x),x = y * (((z * y) * z) * z),False
normal_0983,983,normal,x = (y * z) * (y * w),x = y * (z * (y * (y * x))),True
normal_0984,984,normal,x = (y * x) * (z * (y * w)),x = (y * (x * (x * y))) * y,True
normal_0985,985,normal,x * y = (y * y) * (x * z),x = ((x * y) * (z * z)) * y,False
normal_0986,986,normal,x = (((y * y) * z) * y) * z,x * y = (x * (z * z)) * x,True
normal_0987,987,normal,x * (y * z) = (w * z) * w,x * y = z * ((w * z) * u),False
normal_0988,988,normal,x = (y * z) * ((w * w) * y),x = y * ((y * (y * y)) * z),True
normal_0989,989,normal,x = x * (((y * z) * z) * x),x * (x * x) = y * (y * x),False
normal_0990,990,normal,x * (y * y) = (z * x) * x,x * x = ((x * y) * z) * w,False
normal_0991,991,normal,x = (y * (y * z)) * (y * x),x * x = y * (z * (z * z)),False
normal_0992,992,normal,x = (y * x) * ((z * w) * y),x * y = z * (y * (y * y)),True
normal_0993,993,normal,x = x * (x * (x * (y * z))),x = y * ((z * y) * (y * x)),False
normal_0994,994,normal,x = (((x * x) * y) * y) * z,x = x * ((y * (y * y)) * y),False
normal_0995,995,normal,x = ((y * x) * (z * y)) * x,x = y * (((z * x) * x) * w),False
normal_0996,996,normal,x * y = x * (z * (z * z)),x = ((y * x) * z) * (w * w),False
normal_0997,997,normal,x = (y * z) * (x * (z * x)),x * x = (y * (y * y)) * x,False
normal_0998,998,normal,x = (y * ((z * w) * y)) * u,x * y = z * (z * (y * x)),True
normal_0999,999,normal,x = (y * (x * (y * y))) * x,x * x = (y * x) * (z * z),False
normal_1000,1000,normal,x = y * (y * (z * (y * y))),x = ((x * (y * z)) * x) * w,True
